               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  42,            0.047674,            0.021481,           0.0017306,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.047648,            0.021226,           0.0017627,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.046792,            0.020469,           0.0016464,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.048362,            0.021403,           0.0016826,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.046267,            0.020377,           0.0014843,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                  47,              0.0468,            0.020625,           0.0016191,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.046387,            0.020645,           0.0016005,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.047075,            0.020392,           0.0014312,             0.88862,             0.84748,             0.87084,              0.5099,            0.038653,            0.027456,          0.00037666,            0.000496,            0.000496,            0.000496
                   0,             0.11353,            0.034575,            0.017438,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.070143,           0.0033175,           0.0033175
                   1,            0.084746,            0.030005,           0.0058336,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.040011,           0.0065191,           0.0065191
                   2,            0.077734,            0.027969,           0.0047245,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097475,           0.0095888,           0.0095888
                   3,              0.0722,            0.027962,           0.0041463,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009406,            0.009406,            0.009406
                   4,             0.06625,            0.027334,           0.0036652,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009406,            0.009406,            0.009406
                   5,            0.063185,            0.026097,           0.0032962,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009208,            0.009208,            0.009208
                   6,            0.060542,            0.025792,           0.0031636,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00901,             0.00901,             0.00901
                   7,            0.060033,            0.025924,           0.0028474,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008812,            0.008812,            0.008812
                   8,            0.058592,            0.026189,           0.0029019,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008614,            0.008614,            0.008614
                   9,            0.057245,            0.025776,           0.0027467,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008416,            0.008416,            0.008416
                  10,            0.056787,            0.025598,            0.002742,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008218,            0.008218,            0.008218
                  11,            0.055567,              0.0249,           0.0025237,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00802,             0.00802,             0.00802
                  12,            0.055137,            0.024562,           0.0025372,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007822,            0.007822,            0.007822
                  13,            0.054439,            0.024034,           0.0024244,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007624,            0.007624,            0.007624
